/Users/irene/Downloads/exam/exam2016/MTsy_30_2.txt	55	aver	316	4	4	7	13	34	32	2	6	31	43	4	21	0	4	37	3	10	99	
/Users/irene/Downloads/exam/exam2016/MTsy_31_2.txt	50	aver	339	6	9	8	16	34	33	1	9	48	41	4	15	0	4	38	2	11	108	
/Users/irene/Downloads/exam/exam2016/MTsy_34_2.txt	65	aver	305	3	2	8	18	30	29	1	5	33	46	7	22	0	3	38	2	8	108	
/Users/irene/Downloads/exam/exam2016/MTsy_38_2.txt	60	aver	273	2	5	2	14	28	28	0	10	30	40	3	14	0	3	31	2	8	87	
/Users/irene/Downloads/exam/exam2016/MTsy_40_2.txt	60	aver	289	8	1	3	17	30	30	0	6	37	41	6	13	1	3	31	2	8	98	
/Users/irene/Downloads/exam/exam2016/MTsy_46_2.txt	60	aver	262	3	1	4	15	28	28	0	7	36	32	4	11	0	2	24	2	6	83	
/Users/irene/Downloads/exam/exam2016/MTsy_47_2.txt	55	aver	321	10	2	3	15	28	28	0	4	46	49	6	15	1	3	28	3	8	117	
/Users/irene/Downloads/exam/exam2016/MTsy_4_2.txt	65	aver	297	3	1	5	13	26	23	3	5	40	33	4	12	0	2	26	3	9	89	
/Users/irene/Downloads/exam/exam2016/MTsy_51_2.txt	55	aver	257	6	4	3	15	27	27	0	3	35	36	6	15	1	5	26	2	13	93	
/Users/irene/Downloads/exam/exam2016/MTsy_52_2.txt	60	aver	239	4	2	3	17	26	26	0	4	33	32	3	13	0	1	28	2	8	81	
/Users/irene/Downloads/exam/exam2016/MTsy_54_2.txt	50	aver	264	5	2	11	10	35	35	0	7	14	24	7	19	0	1	31	2	9	64	
/Users/irene/Downloads/exam/exam2016/MTsy_55_2.txt	50	aver	277	5	4	2	14	27	27	0	6	30	38	3	12	0	5	33	2	8	83	
/Users/irene/Downloads/exam/exam2016/MTsy_56_2.txt	55	aver	322	8	9	12	12	38	35	3	3	38	44	6	19	1	4	41	2	12	108	
/Users/irene/Downloads/exam/exam2016/MTsy_8_2.txt	65	aver	313	3	0	8	22	36	35	1	5	50	42	1	12	1	4	36	2	8	106	
/Users/irene/Downloads/old IELTS/IELTS2015/AAl_11_2.txt	55	aver	320	7	1	6	20	38	37	1	15	23	50	11	11	1	0	33	2	7	96	
/Users/irene/Downloads/old IELTS/IELTS2015/AAl_12_2.txt	55	aver	323	2	2	6	18	30	30	0	2	29	48	11	20	0	3	35	2	9	108	
/Users/irene/Downloads/old IELTS/IELTS2015/AAl_13_2.txt	75	best	301	4	2	3	14	26	25	1	8	30	44	6	13	0	4	25	2	7	93	
/Users/irene/Downloads/old IELTS/IELTS2015/AAl_14_2.txt	65	aver	317	7	3	9	13	27	27	0	7	31	46	3	21	3	7	33	3	11	104	
/Users/irene/Downloads/old IELTS/IELTS2015/AAl_15_2.txt	60	aver	257	2	1	3	13	26	26	0	11	24	36	3	9	0	3	25	2	10	72	
/Users/irene/Downloads/old IELTS/IELTS2015/AAl_17_2.txt	65	aver	361	4	7	4	16	39	38	1	8	32	48	7	22	0	5	26	2	8	109	
/Users/irene/Downloads/old IELTS/IELTS2015/AAl_18_2.txt	60	aver	289	5	3	3	14	30	29	1	6	28	38	7	22	0	2	33	3	10	95	
/Users/irene/Downloads/old IELTS/IELTS2015/AAl_1_2.txt	60	aver	304	2	0	4	18	31	31	0	11	37	42	9	16	2	1	30	1	8	106	
/Users/irene/Downloads/old IELTS/IELTS2015/AAl_21_2.txt	60	aver	256	2	1	9	12	27	27	0	14	22	27	6	13	0	4	22	2	7	68	
